user_name,user_password,game_title,game_genre,game_developer,game_type,session_level,session_playtime,session_is_completed,achievement_list,achievement_points
lovediamond,$8^DnX$q1C,Mandatory zero administration initiative,Strategy,"Bradley, Nelson and Kennedy",singleplayer,Level 11,2306,True,Achiev_99,372
brandiflynn,^5#KJ1enW3,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 1,1221,False,Achiev_5,247
allensimmons,)e94YMFwB&,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 6,4722,True,Achiev_6,471
vhampton,L6OZtJqV$1,Persevering disintermediate moderator,Action,"Mack, Martinez and Ferrell",singleplayer,Level 49,2925,True,Achiev_4,486
gfrey,kw8IRaRxl!,Streamlined fresh-thinking website,Strategy,"Cook, Perry and Ware",singleplayer,Level 2,4226,True,Achiev_5,198
summersmorgan,^kU0_WfX5^,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 27,3689,True,Achiev_52,47
jjones,_1WhHwmyN2,Total intangible software,Shooter,Fuller LLC,singleplayer,Level 36,4309,True,Achiev_42,468
arthurcollier,^b17iOkIKg,Persevering disintermediate moderator,Action,"Mack, Martinez and Ferrell",singleplayer,Level 43,3224,False,Achiev_61,340
pwhite,95I8uUza#u,Innovative intangible data-warehouse,Action,Jimenez-Walker,mmo,Level 50,1050,False,Achiev_34,238
jjones,_1WhHwmyN2,Mandatory zero administration initiative,Strategy,"Bradley, Nelson and Kennedy",singleplayer,Level 21,2253,True,Achiev_97,284
alyssa80,N+8&rwV!eo,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 37,511,False,Achiev_27,333
briangreen,ZxSO9Ehy^5,Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 20,2027,False,Achiev_31,15
daniel20,)gglTM1b#8,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 6,3474,False,Achiev_78,370
clinton20,l8h0ULaZ&q,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 28,1764,False,Achiev_78,238
christinewilliams,0%5&(CJhx@,Up-sized systematic application,RPG,Lutz PLC,mmo,Level 44,3727,False,Achiev_20,467
michaelnelson,!o8El8aMNT,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 37,1081,False,Achiev_48,37
jreed,)HR7MHwgRC,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 47,4031,False,Achiev_60,118
kelseyspencer,T%Q7Zi!mR1,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 47,3523,False,Achiev_19,260
george35,1Mf2Z@vti@,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 24,3007,False,Achiev_51,213
cmyers,Rwr6Nbcx@I,Integrated eco-centric adapter,Action,"Hopkins, Willis and Jordan",mmo,Level 54,447,True,Achiev_65,162
allensimmons,)e94YMFwB&,Synergized secondary model,Shooter,Melendez PLC,singleplayer,Level 26,3693,False,Achiev_13,463
barbaracummings,jzQb0+Dnu&,Reduced maximized synergy,Strategy,"Phillips, Miller and Olsen",mmo,Level 20,1622,True,Achiev_44,156
bethharrison,1BVBt9jp&w,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 25,1087,True,Achiev_72,142
xthomas,uC4RnIPj3*,Intuitive national policy,Action,"Arnold, Martin and Wilson",singleplayer,Level 33,4137,True,Achiev_76,365
daniel20,)gglTM1b#8,Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 1,827,True,Achiev_34,207
pwhite,95I8uUza#u,Realigned empowering infrastructure,Shooter,Obrien-Jenkins,singleplayer,Level 3,4901,False,Achiev_63,238
michaelbennett,68uyxgMa%+,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 35,2808,True,Achiev_48,413
chris09,tr1&AOed)M,Integrated eco-centric adapter,Action,"Hopkins, Willis and Jordan",mmo,Level 47,2574,False,Achiev_51,113
kristopher70,^7Hvrnr(2T,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 45,3095,False,Achiev_47,126
edwardsjason,9vOg9Aefl),Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 41,3664,True,Achiev_57,152
jason77,y0LzcQqB+B,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 10,2487,True,Achiev_82,199
markjohns,L2lF8GOo&h,Proactive 5thgeneration frame,Shooter,Obrien and Sons,mmo,Level 18,1677,False,Achiev_29,491
jjones,_1WhHwmyN2,Focused 6thgeneration projection,Action,Malone Ltd,singleplayer,Level 15,4059,True,Achiev_87,132
kimmills,M&1EUW8eNP,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 23,3798,False,Achiev_92,340
qbuck,%ZFBfFst$3,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 45,4734,True,Achiev_1,147
heather25,M@94LR6u3#,Optional mobile system engine,RPG,Allen-Hill,mmo,Level 57,1594,True,Achiev_36,92
shelby36,#btD%MM9S@,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 49,292,False,Achiev_66,253
brendahall,HV)0gL)biM,Integrated eco-centric adapter,Action,"Hopkins, Willis and Jordan",mmo,Level 46,615,True,Achiev_22,131
